선수,Team,Sort▼,G,GS,GR,GF,CG,SHO,W,L,S,HD,IP,ER,R,rRA,TBF,H,2B,3B,HR,BB,HP,IB,SO,ROE,BK,WP,ERA,RA9,rRA9,rRA9pf,FIP,WHIP,WAR▼,팀,pid,연봉(만원),연도,포지션구분,WAAwithPOS,TC,PO,Ass,E,F%,RF9,Range RAA,Arm RAA,Err RAA,DP RAA,Bt RAA,CS RAA,Blk RAA,Frm RAA,종합 RAA,/144,POSAdj,RAAwithPOS,WAAwoPOS,pid_new
김규남,좌익수,,3,2,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,14200,3000,2021,타자,-0.012,4.0,4.0,0.0,0.0,1.0,2.571,-0.18,0.09,0.01,0.0,0.0,,0.0,0.0,-0.08,-3.84,-0.04,-0.12,-0.008,142004.0
안상현,2루수,,23,9,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,12613,2700,2021,타자,0.069,49.0,22.0,25.0,2.0,0.959,4.976,1.03,0.0,-0.4,-0.24,0.0,,0.0,0.0,0.39,2.442,0.307,0.697,0.039,126134.0
오준혁,좌익수,,8,2,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,10672,3000,2021,타자,-0.075,5.0,5.0,0.0,0.0,1.0,2.045,-0.54,-0.2,0.02,0.0,0.0,,0.0,0.0,-0.7,-12.6,-0.055,-0.755,-0.069,106724.0
송준석,좌익수,,14,12,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,11200,5000,2021,타자,-0.049,24.0,24.0,0.0,0.0,1.0,2.348,-0.17,0.0,0.08,0.0,0.0,,0.0,0.0,-0.09,-0.926,-0.409,-0.499,-0.009,112003.0
유한준,우익수,,16,11,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,10627,50000,2021,타자,-0.269,11.0,11.0,0.0,0.0,1.0,1.165,-1.93,-0.49,0.12,0.0,0.0,,0.0,0.0,-2.3,-20.7,-0.412,-2.712,-0.228,106278.0
심우준,유격수,,139,129,,,,,,,,,1066.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11334,15500,2021,타자,1.357,556.0,210.0,327.0,19.0,0.966,4.534,3.52,0.0,-0.28,1.33,0.0,,0.0,0.0,4.58,4.745,9.094,13.674,0.454,113348.0
황재균,3루수,,115,112,,,,,,,,,940.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,10407,80000,2021,타자,0.413,263.0,69.0,178.0,16.0,0.939,2.365,1.45,0.0,0.7,1.49,0.0,,0.0,0.0,4.16,5.209,0.0,4.16,0.413,104078.0
오선진,유격수,,23,10,,,,,,,,,114.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,10557,10000,2021,타자,-0.21,46.0,21.0,23.0,2.0,0.957,3.474,-1.86,0.0,0.18,-1.23,0.0,,0.0,0.0,-2.92,-18.282,0.804,-2.116,-0.29,105573.0
최영진,1루수,,38,9,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,10934,7500,2021,타자,-0.204,78.0,61.0,17.0,0.0,1.0,5.754,-2.34,0.0,0.1,0.35,0.0,,0.0,0.0,-1.79,-6.783,-0.265,-2.055,-0.178,109343.0
나주환,3루수,,13,4,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10092,10000,2021,타자,0.189,21.0,13.0,8.0,0.0,1.0,3.566,1.65,0.0,0.04,0.35,0.0,,0.0,0.0,1.92,21.268,-0.018,1.902,0.19,100920.0
이진영,중견수,,16,11,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12539,3600,2021,타자,0.065,25.0,25.0,0.0,0.0,1.0,2.103,0.98,-0.4,0.12,0.0,0.0,,0.0,0.0,0.69,6.21,-0.032,0.658,0.068,125390.0
오정환,2루수,,4,3,,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,13117,3000,2021,타자,-0.152,14.0,4.0,9.0,1.0,0.929,3.774,-1.66,0.0,0.04,0.0,0.0,,0.0,0.0,-1.62,-58.32,0.09,-1.53,-0.161,131170.0
이우성,좌익수,,62,20,,,,,,,,,257.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11099,4100,2021,타자,0.09,63.0,61.0,1.0,1.0,0.984,2.171,1.81,0.25,-0.26,0.0,0.0,,0.0,0.0,1.8,4.181,-0.892,0.908,0.179,110990.0
박성한,유격수,,137,112,,,,,,,,,1007.0,,,,,,,,,,,,,,,,,,,,,,,SSG 랜더스,12922,3000,2021,타자,1.097,537.0,199.0,315.0,23.0,0.957,4.594,0.39,0.0,0.63,1.37,0.0,,0.0,0.0,2.39,2.512,8.665,11.055,0.237,129224.0
김태진,3루수,,98,96,,,,,,,,,830.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,11244,8500,2021,타자,-0.157,271.0,74.0,180.0,17.0,0.937,2.754,-0.1,0.0,-0.85,-0.59,0.0,,0.0,0.0,-1.59,-2.336,0.01,-1.58,-0.158,112440.0
박해민,중견수,,129,120,,,,,,,,,1004.0,,,,,,,,,,,,,,,,,,,,,,,삼성 라이온즈,11190,38000,2021,타자,0.372,297.0,294.0,2.0,1.0,0.997,2.653,2.94,0.28,0.53,0.0,0.0,,0.0,0.0,3.75,4.186,-0.003,3.747,0.372,111903.0
김선빈,2루수,,126,125,,,,,,,,,1017.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,10008,45000,2021,타자,0.081,518.0,206.0,305.0,7.0,0.986,4.522,-4.5,0.0,1.28,-1.49,0.0,,0.0,0.0,-4.71,-5.383,5.526,0.816,-0.467,100080.0
최원준,우익수,,153,143,,,,,,,,,1244.0,,,,,,,,,,,,,,,,,,,,,,,KIA 타이거즈,12534,13000,2021,타자,-0.46,329.0,312.0,10.0,7.0,0.979,2.33,1.63,1.26,-1.81,0.0,0.0,,0.0,0.0,1.07,1.007,-5.71,-4.64,0.106,125340.0
홍현빈,좌익수,,25,1,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,12941,3400,2021,타자,0.201,14.0,13.0,1.0,0.0,1.0,2.333,2.04,0.02,0.06,0.0,0.0,,0.0,0.0,2.11,12.154,-0.084,2.026,0.209,129418.0
최인호,좌익수,,45,41,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,14707,3400,2021,타자,0.239,78.0,77.0,1.0,0.0,1.0,2.096,2.7,0.87,0.31,0.0,0.0,,0.0,0.0,3.87,12.384,-1.464,2.406,0.384,147079.0
박승욱,2루수,,6,2,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,10804,8000,2021,타자,-0.235,10.0,4.0,4.0,2.0,0.8,5.143,-2.41,0.0,0.02,0.0,0.0,,0.0,0.0,-2.4,-57.6,0.033,-2.367,-0.238,108048.0
강민국,2루수,,17,13,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,11243,5500,2021,타자,0.089,70.0,24.0,45.0,1.0,0.986,5.75,-0.23,0.0,0.13,0.54,0.0,,0.0,0.0,0.45,3.812,0.442,0.892,0.045,112438.0
호잉,우익수,,73,68,,,,,,,,,580.0,,,,,,,,,,,,,,,,,,,,,,,KT 위즈,13069,30000,2021,타자,0.158,137.0,129.0,5.0,3.0,0.978,2.079,5.05,-0.13,-0.7,0.0,0.0,,0.0,0.0,4.22,8.324,-2.627,1.593,0.419,130698.0
임지열,좌익수,,12,7,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,11225,3000,2021,타자,0.029,11.0,10.0,1.0,0.0,1.0,1.8,-0.87,1.3,0.05,0.0,0.0,,0.0,0.0,0.48,5.76,-0.192,0.288,0.048,112257.0
노태형,1루수,,12,10,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,11269,3400,2021,타자,-0.132,62.0,56.0,4.0,2.0,0.968,7.2,-1.0,0.0,0.06,0.0,0.0,,0.0,0.0,-0.84,-10.08,-0.495,-1.335,-0.083,112699.0
백용환,포수,,24,19,,,,,,,,,164.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,10003,4000,2021,타자,-0.091,160.0,148.0,11.0,1.0,0.994,8.726,-0.19,0.0,0.02,0.0,-2.08,,-0.3,0.0,-2.52,-15.12,1.608,-0.913,-0.25,100039.0
이동훈,중견수,,26,15,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,12526,3300,2021,타자,-0.13,55.0,53.0,1.0,1.0,0.982,3.24,-0.37,-0.6,-0.34,0.0,0.0,,0.0,0.0,-1.31,-7.255,-0.003,-1.313,-0.13,125269.0
프레이타스,포수,,10,10,,,,,,,,,61.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14762,55000,2021,타자,-0.165,49.0,41.0,7.0,1.0,0.98,7.082,-1.08,0.0,-0.32,0.0,-0.54,,-0.39,0.0,-2.21,-31.824,0.55,-1.66,-0.219,147627.0
김병휘,2루수,,8,2,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14577,3000,2021,타자,0.045,15.0,5.0,9.0,1.0,0.933,4.667,0.06,0.0,0.03,0.28,0.0,,0.0,0.0,0.38,6.84,0.069,0.449,0.038,145777.0
크레익,1루수,,47,44,,,,,,,,,366.0,,,,,,,,,,,,,,,,,,,,,,,키움 히어로즈,14990,37100,2021,타자,-0.448,277.0,256.0,18.0,3.0,0.989,6.738,-1.83,0.11,-1.11,0.0,0.0,,0.0,0.0,-2.78,-8.517,-1.732,-4.512,-0.276,149907.0
정은원,2루수,,126,123,,,,,,,,,1024.0,,,,,,,,,,,,,,,,,,,,,,,한화 이글스,13137,12000,2021,타자,0.143,512.0,220.0,279.0,13.0,0.975,4.386,-3.94,0.0,0.29,-0.37,0.0,,0.0,0.0,-4.01,-4.583,5.447,1.437,-0.398,131379.0
